n_total,n_valid,n_nonzero,mean_clean,mean_transformed,mean_diff,median_diff,w_stat,raw_p,r_rb,ci_lower,ci_upper,test_status,model,seed,transformation,metric,test_family,inference_unit,rho,adjusted_p
,12,,,,,,,0.729194990751066,,,,tested,resnet50,123,jpeg_sev1,IoU_vs_blur,family_4a_loc_faith,source_video,-0.11188811188811189,0.9827917689028476
,12,,,,,,,0.4844516614553987,,,,tested,resnet50,123,jpeg_sev1,IoU_vs_zero,family_4a_loc_faith,source_video,0.22377622377622378,0.9827917689028476
,12,,,,,,,0.9827917689028476,,,,tested,resnet50,123,jpeg_sev1,IoU_vs_mean,family_4a_loc_faith,source_video,0.006993006993006993,0.9827917689028476
,12,,,,,,,0.6330906812462617,,,,tested,resnet50,123,jpeg_sev1,SM_vs_blur,family_4a_loc_faith,source_video,-0.15384615384615385,0.9827917689028476
,12,,,,,,,0.45680085263992326,,,,tested,resnet50,123,jpeg_sev1,SM_vs_zero,family_4a_loc_faith,source_video,0.2377622377622378,0.9827917689028476
,12,,,,,,,0.8969858708195542,,,,tested,resnet50,123,jpeg_sev1,SM_vs_mean,family_4a_loc_faith,source_video,0.04195804195804196,0.9827917689028476
,12,,,,,,,0.00011413359814618021,,,,tested,resnet50,123,jpeg_sev1,Dprob_vs_DSO,family_4b_det_exp_deg,source_video,0.8881118881118882,0.00030435626172314726
,12,,,,,,,8.366586429091718e-05,,,,tested,resnet50,123,jpeg_sev1,Dprob_vs_DIoU,family_4b_det_exp_deg,source_video,0.8951048951048951,0.0002509975928727515
,0,,,,,,,,,,,not_tested_small_n,resnet50,123,jpeg_sev1,Dprob_vs_Dstability,family_4b_det_exp_deg,source_video,,
12.0,12,12.0,0.25842921463769697,0.15909173859969075,0.09933747603800623,0.11353582776904042,3.0,0.00244140625,0.9230769230769231,0.059870592303715074,0.13384357988113976,tested,resnet50,123,jpeg_sev2,SO,family_1_localization,source_video,,0.00732421875
12.0,12,12.0,0.15568354182609964,0.09053867579759879,0.06514486602850084,0.07282681509143694,3.0,0.00244140625,0.9230769230769231,0.038895273902751284,0.08913452884300914,tested,resnet50,123,jpeg_sev2,IoU,family_1_localization,source_video,,0.00732421875
12.0,12,12.0,0.25823693564992867,0.1625783965833759,0.09565853906655279,0.11192805632376088,3.0,0.00244140625,0.9230769230769231,0.05574305194543978,0.13031942891809012,tested,resnet50,123,jpeg_sev2,saliency_mass,family_1_localization,source_video,,0.00732421875
12.0,12,11.0,0.3322296666895133,0.20024292193312032,0.13198674475639302,0.15665630808990694,3.0,0.0048828125,0.9090909090909091,0.07456221170495725,0.1834441118293105,tested,resnet50,123,jpeg_sev2,hit_rate,family_1_localization,source_video,,0.01171875
12.0,12,12.0,0.04598088259290489,-0.10133409321523529,0.14731497580814018,0.1401765787757795,8.0,0.01220703125,0.7948717948717948,0.06601492619290514,0.23761188606753997,tested,resnet50,123,jpeg_sev2,faithfulness_blur,family_2_faithfulness,source_video,,0.0274658203125
12.0,12,12.0,0.6548642437097679,0.29124011544291484,0.36362412826685325,0.42757966403891534,2.0,0.00146484375,0.9487179487179487,0.22769315323193062,0.4877152222568437,tested,resnet50,123,jpeg_sev2,faithfulness_zero,family_2_faithfulness,source_video,,0.006591796875
12.0,12,12.0,0.5330614808352593,0.23197102223401012,0.3010904586012491,0.34637374232920315,0.0,0.00048828125,1.0,0.18014778787117974,0.41128582258929297,tested,resnet50,123,jpeg_sev2,faithfulness_mean,family_2_faithfulness,source_video,,0.0029296875
12.0,0,0.0,,,,,,,,,,not_tested_small_n,resnet50,123,jpeg_sev2,ES_cos,family_3_stability,source_video,,
12.0,0,0.0,,,,,,,,,,not_tested_small_n,resnet50,123,jpeg_sev2,explanation_IoU,family_3_stability,source_video,,
,12,,,,,,,0.5567370561768314,,,,tested,resnet50,123,jpeg_sev2,SO_vs_blur,family_4a_loc_faith,source_video,-0.18881118881118883,0.9827917689028476
,12,,,,,,,0.5717012385276553,,,,tested,resnet50,123,jpeg_sev2,SO_vs_zero,family_4a_loc_faith,source_video,0.18181818181818185,0.9827917689028476
,12,,,,,,,0.9484022252365222,,,,tested,resnet50,123,jpeg_sev2,SO_vs_mean,family_4a_loc_faith,source_video,-0.02097902097902098,0.9827917689028476
,12,,,,,,,0.729194990751066,,,,tested,resnet50,123,jpeg_sev2,IoU_vs_blur,family_4a_loc_faith,source_video,-0.11188811188811189,0.9827917689028476
,12,,,,,,,0.4844516614553987,,,,tested,resnet50,123,jpeg_sev2,IoU_vs_zero,family_4a_loc_faith,source_video,0.22377622377622378,0.9827917689028476
,12,,,,,,,0.9827917689028476,,,,tested,resnet50,123,jpeg_sev2,IoU_vs_mean,family_4a_loc_faith,source_video,0.006993006993006993,0.9827917689028476
,12,,,,,,,0.6330906812462617,,,,tested,resnet50,123,jpeg_sev2,SM_vs_blur,family_4a_loc_faith,source_video,-0.15384615384615385,0.9827917689028476
,12,,,,,,,0.45680085263992326,,,,tested,resnet50,123,jpeg_sev2,SM_vs_zero,family_4a_loc_faith,source_video,0.2377622377622378,0.9827917689028476
,12,,,,,,,0.8969858708195542,,,,tested,resnet50,123,jpeg_sev2,SM_vs_mean,family_4a_loc_faith,source_video,0.04195804195804196,0.9827917689028476
,12,,,,,,,0.000331668339126921,,,,tested,resnet50,123,jpeg_sev2,Dprob_vs_DSO,family_4b_det_exp_deg,source_video,0.8601398601398602,0.0005685742956461503
,12,,,,,,,0.0013633152527271926,,,,tested,resnet50,123,jpeg_sev2,Dprob_vs_DIoU,family_4b_det_exp_deg,source_video,0.8111888111888113,0.002044972879090789
,0,,,,,,,,,,,not_tested_small_n,resnet50,123,jpeg_sev2,Dprob_vs_Dstability,family_4b_det_exp_deg,source_video,,
12.0,12,12.0,0.25842921463769697,0.06266942041814232,0.19575979421955467,0.1812814566210183,0.0,0.00048828125,1.0,0.14783436805980843,0.24368215309199126,tested,resnet50,123,jpeg_sev3,SO,family_1_localization,source_video,,0.005859375
12.0,12,12.0,0.15568354182609964,0.033107322665860715,0.1225762191602389,0.12050544138595676,0.0,0.00048828125,1.0,0.0945294159723123,0.14845016988616397,tested,resnet50,123,jpeg_sev3,IoU,family_1_localization,source_video,,0.005859375
12.0,12,12.0,0.25823693564992867,0.06383340500828714,0.1944035306416415,0.1776745479681844,0.0,0.00048828125,1.0,0.14507946642899952,0.24633199822414026,tested,resnet50,123,jpeg_sev3,saliency_mass,family_1_localization,source_video,,0.005859375
12.0,12,12.0,0.3322296666895133,0.06304586095308341,0.2691838057364299,0.24621973476536121,0.0,0.00048828125,1.0,0.1877579902925107,0.36253440984549645,tested,resnet50,123,jpeg_sev3,hit_rate,family_1_localization,source_video,,0.005859375
12.0,12,12.0,0.04598088259290489,-0.07801816557364032,0.12399904816654521,0.07058705624820841,16.0,0.0771484375,0.5897435897435898,0.03130485253066238,0.2220247243809602,tested,resnet50,123,jpeg_sev3,faithfulness_blur,family_2_faithfulness,source_video,,0.11109375
12.0,12,12.0,0.6548642437097679,0.05176530030165464,0.6030989434081133,0.6485453607901984,0.0,0.00048828125,1.0,0.46544829001489196,0.7103311174764673,tested,resnet50,123,jpeg_sev3,faithfulness_zero,family_2_faithfulness,source_video,,0.0029296875
12.0,12,12.0,0.5330614808352593,0.02431666939400964,0.5087448114412496,0.5085521103397967,0.0,0.00048828125,1.0,0.4065076109342739,0.6064180626991763,tested,resnet50,123,jpeg_sev3,faithfulness_mean,family_2_faithfulness,source_video,,0.0029296875
12.0,0,0.0,,,,,,,,,,not_tested_small_n,resnet50,123,jpeg_sev3,ES_cos,family_3_stability,source_video,,
12.0,0,0.0,,,,,,,,,,not_tested_small_n,resnet50,123,jpeg_sev3,explanation_IoU,family_3_stability,source_video,,
,12,,,,,,,0.5567370561768314,,,,tested,resnet50,123,jpeg_sev3,SO_vs_blur,family_4a_loc_faith,source_video,-0.18881118881118883,0.9827917689028476
,12,,,,,,,0.5717012385276553,,,,tested,resnet50,123,jpeg_sev3,SO_vs_zero,family_4a_loc_faith,source_video,0.18181818181818185,0.9827917689028476
,12,,,,,,,0.9484022252365222,,,,tested,resnet50,123,jpeg_sev3,SO_vs_mean,family_4a_loc_faith,source_video,-0.02097902097902098,0.9827917689028476
,12,,,,,,,0.729194990751066,,,,tested,resnet50,123,jpeg_sev3,IoU_vs_blur,family_4a_loc_faith,source_video,-0.11188811188811189,0.9827917689028476
,12,,,,,,,0.4844516614553987,,,,tested,resnet50,123,jpeg_sev3,IoU_vs_zero,family_4a_loc_faith,source_video,0.22377622377622378,0.9827917689028476
,12,,,,,,,0.9827917689028476,,,,tested,resnet50,123,jpeg_sev3,IoU_vs_mean,family_4a_loc_faith,source_video,0.006993006993006993,0.9827917689028476
,12,,,,,,,0.6330906812462617,,,,tested,resnet50,123,jpeg_sev3,SM_vs_blur,family_4a_loc_faith,source_video,-0.15384615384615385,0.9827917689028476
,12,,,,,,,0.45680085263992326,,,,tested,resnet50,123,jpeg_sev3,SM_vs_zero,family_4a_loc_faith,source_video,0.2377622377622378,0.9827917689028476
,12,,,,,,,0.8969858708195542,,,,tested,resnet50,123,jpeg_sev3,SM_vs_mean,family_4a_loc_faith,source_video,0.04195804195804196,0.9827917689028476
,12,,,,,,,0.003950448972542647,,,,tested,resnet50,123,jpeg_sev3,Dprob_vs_DSO,family_4b_det_exp_deg,source_video,0.7622377622377624,0.004740538767051177
,12,,,,,,,0.003950448972542647,,,,tested,resnet50,123,jpeg_sev3,Dprob_vs_DIoU,family_4b_det_exp_deg,source_video,0.7622377622377624,0.004740538767051177
,0,,,,,,,,,,,not_tested_small_n,resnet50,123,jpeg_sev3,Dprob_vs_Dstability,family_4b_det_exp_deg,source_video,,
12.0,12,12.0,0.25842921463769697,0.26856194977479675,-0.010132735137099712,-0.00388851256018663,3.0,0.00244140625,-0.9230769230769231,-0.01990119764214507,-0.003138575810067535,tested,resnet50,123,resize_sev1,SO,family_1_localization,source_video,,0.00732421875
12.0,12,12.0,0.15568354182609964,0.16348377085662835,-0.007800229030528739,-0.003227388437958084,3.0,0.00244140625,-0.9230769230769231,-0.015270635134624075,-0.0024085498418904955,tested,resnet50,123,resize_sev1,IoU,family_1_localization,source_video,,0.00732421875
12.0,12,12.0,0.25823693564992867,0.26581014761662414,-0.007573211966695408,-0.001209709946920226,6.0,0.0068359375,-0.8461538461538461,-0.01779520776345876,-0.0012658641487116955,tested,resnet50,123,resize_sev1,saliency_mass,family_1_localization,source_video,,0.014266304347826086
12.0,12,10.0,0.3322296666895133,0.3428729690796288,-0.010643302390115406,-0.004222056429734111,11.0,0.10546875,-0.6,-0.025133464059488686,-0.0008138206718685505,tested,resnet50,123,resize_sev1,hit_rate,family_1_localization,source_video,,0.18080357142857142
12.0,12,12.0,0.04598088259290489,0.04122080939772946,0.004760073195175449,-0.0012079330533600488,38.0,0.9697265625,-0.02564102564102564,-0.00833323530060969,0.02065160054674274,tested,resnet50,123,resize_sev1,faithfulness_blur,family_2_faithfulness,source_video,,0.9697265625
12.0,12,12.0,0.6548642437097679,0.6386789775310148,0.016185266178753193,0.03916200038915918,21.0,0.17626953125,0.46153846153846156,-0.03411020907803468,0.054107176383275626,tested,resnet50,123,resize_sev1,faithfulness_zero,family_2_faithfulness,source_video,,0.22663225446428573
12.0,12,12.0,0.5330614808352593,0.504412812415227,0.028648668420032317,0.031861048904584854,12.0,0.0341796875,0.6923076923076923,-0.012874384621064083,0.0578668335947447,tested,resnet50,123,resize_sev1,faithfulness_mean,family_2_faithfulness,source_video,,0.05859375
12.0,0,0.0,,,,,,,,,,not_tested_small_n,resnet50,123,resize_sev1,ES_cos,family_3_stability,source_video,,
12.0,0,0.0,,,,,,,,,,not_tested_small_n,resnet50,123,resize_sev1,explanation_IoU,family_3_stability,source_video,,
,12,,,,,,,0.5567370561768314,,,,tested,resnet50,123,resize_sev1,SO_vs_blur,family_4a_loc_faith,source_video,-0.18881118881118883,0.9827917689028476
,12,,,,,,,0.5717012385276553,,,,tested,resnet50,123,resize_sev1,SO_vs_zero,family_4a_loc_faith,source_video,0.18181818181818185,0.9827917689028476
,12,,,,,,,0.9484022252365222,,,,tested,resnet50,123,resize_sev1,SO_vs_mean,family_4a_loc_faith,source_video,-0.02097902097902098,0.9827917689028476
,12,,,,,,,0.729194990751066,,,,tested,resnet50,123,resize_sev1,IoU_vs_blur,family_4a_loc_faith,source_video,-0.11188811188811189,0.9827917689028476
,12,,,,,,,0.4844516614553987,,,,tested,resnet50,123,resize_sev1,IoU_vs_zero,family_4a_loc_faith,source_video,0.22377622377622378,0.9827917689028476
,12,,,,,,,0.9827917689028476,,,,tested,resnet50,123,resize_sev1,IoU_vs_mean,family_4a_loc_faith,source_video,0.006993006993006993,0.9827917689028476
,12,,,,,,,0.6330906812462617,,,,tested,resnet50,123,resize_sev1,SM_vs_blur,family_4a_loc_faith,source_video,-0.15384615384615385,0.9827917689028476
,12,,,,,,,0.45680085263992326,,,,tested,resnet50,123,resize_sev1,SM_vs_zero,family_4a_loc_faith,source_video,0.2377622377622378,0.9827917689028476
,12,,,,,,,0.8969858708195542,,,,tested,resnet50,123,resize_sev1,SM_vs_mean,family_4a_loc_faith,source_video,0.04195804195804196,0.9827917689028476
,12,,,,,,,1.1702227928659685e-05,,,,tested,resnet50,123,resize_sev1,Dprob_vs_DSO,family_4b_det_exp_deg,source_video,0.9300699300699302,7.02133675719581e-05
,12,,,,,,,1.8621951098680993e-05,,,,tested,resnet50,123,resize_sev1,Dprob_vs_DIoU,family_4b_det_exp_deg,source_video,0.9230769230769231,8.938536527366876e-05
,0,,,,,,,,,,,not_tested_small_n,resnet50,123,resize_sev1,Dprob_vs_Dstability,family_4b_det_exp_deg,source_video,,
12.0,12,12.0,0.25842921463769697,0.2702993513070789,-0.011870136669381878,-0.006542520479825051,6.0,0.0068359375,-0.8461538461538461,-0.02469655291384076,-0.0032059025536874263,tested,resnet50,123,resize_sev2,SO,family_1_localization,source_video,,0.014266304347826086
12.0,12,12.0,0.15568354182609964,0.165086803450435,-0.0094032616243354,-0.004547681608270508,5.0,0.0048828125,-0.8717948717948718,-0.019626716474382754,-0.0025698873143923857,tested,resnet50,123,resize_sev2,IoU,family_1_localization,source_video,,0.01171875
12.0,12,12.0,0.25823693564992867,0.2673036847609992,-0.009066749111070532,-0.002250468073218284,11.0,0.02685546875,-0.717948717948718,-0.021567754217246847,-0.0013351137531416339,tested,resnet50,123,resize_sev2,saliency_mass,family_1_localization,source_video,,0.0537109375
12.0,12,12.0,0.3322296666895133,0.3439449819916274,-0.011715315302114088,-0.004132258081175844,21.0,0.17626953125,-0.46153846153846156,-0.028425142504801,-0.0004905533033173724,tested,resnet50,123,resize_sev2,hit_rate,family_1_localization,source_video,,0.264404296875
12.0,12,12.0,0.04598088259290489,0.03799098300779659,0.007989899585108323,-0.0024670269249274695,38.0,0.9697265625,-0.02564102564102564,-0.010124185412326405,0.03165997236909803,tested,resnet50,123,resize_sev2,faithfulness_blur,family_2_faithfulness,source_video,,0.9697265625
12.0,12,12.0,0.6548642437097679,0.6142010673499011,0.04066317635986689,0.07055976210779547,16.0,0.0771484375,0.5897435897435898,-0.02296002669447439,0.09024589234065326,tested,resnet50,123,resize_sev2,faithfulness_zero,family_2_faithfulness,source_video,,0.11109375
12.0,12,12.0,0.5330614808352593,0.4780174513282584,0.05504402950700087,0.0732497677557607,12.0,0.0341796875,0.6923076923076923,0.006444204654691009,0.08577635098021592,tested,resnet50,123,resize_sev2,faithfulness_mean,family_2_faithfulness,source_video,,0.05859375
12.0,0,0.0,,,,,,,,,,not_tested_small_n,resnet50,123,resize_sev2,ES_cos,family_3_stability,source_video,,
12.0,0,0.0,,,,,,,,,,not_tested_small_n,resnet50,123,resize_sev2,explanation_IoU,family_3_stability,source_video,,
,12,,,,,,,0.5567370561768314,,,,tested,resnet50,123,resize_sev2,SO_vs_blur,family_4a_loc_faith,source_video,-0.18881118881118883,0.9827917689028476
,12,,,,,,,0.5717012385276553,,,,tested,resnet50,123,resize_sev2,SO_vs_zero,family_4a_loc_faith,source_video,0.18181818181818185,0.9827917689028476
,12,,,,,,,0.9484022252365222,,,,tested,resnet50,123,resize_sev2,SO_vs_mean,family_4a_loc_faith,source_video,-0.02097902097902098,0.9827917689028476
,12,,,,,,,0.729194990751066,,,,tested,resnet50,123,resize_sev2,IoU_vs_blur,family_4a_loc_faith,source_video,-0.11188811188811189,0.9827917689028476
,12,,,,,,,0.4844516614553987,,,,tested,resnet50,123,resize_sev2,IoU_vs_zero,family_4a_loc_faith,source_video,0.22377622377622378,0.9827917689028476
,12,,,,,,,0.9827917689028476,,,,tested,resnet50,123,resize_sev2,IoU_vs_mean,family_4a_loc_faith,source_video,0.006993006993006993,0.9827917689028476
,12,,,,,,,0.6330906812462617,,,,tested,resnet50,123,resize_sev2,SM_vs_blur,family_4a_loc_faith,source_video,-0.15384615384615385,0.9827917689028476
,12,,,,,,,0.45680085263992326,,,,tested,resnet50,123,resize_sev2,SM_vs_zero,family_4a_loc_faith,source_video,0.2377622377622378,0.9827917689028476
,12,,,,,,,0.8969858708195542,,,,tested,resnet50,123,resize_sev2,SM_vs_mean,family_4a_loc_faith,source_video,0.04195804195804196,0.9827917689028476
,12,,,,,,,0.000331668339126921,,,,tested,resnet50,123,resize_sev2,Dprob_vs_DSO,family_4b_det_exp_deg,source_video,0.8601398601398602,0.0005685742956461503
,12,,,,,,,0.0006428259886278203,,,,tested,resnet50,123,resize_sev2,Dprob_vs_DIoU,family_4b_det_exp_deg,source_video,0.8391608391608393,0.0010285215818045125
,0,,,,,,,,,,,not_tested_small_n,resnet50,123,resize_sev2,Dprob_vs_Dstability,family_4b_det_exp_deg,source_video,,
12.0,12,12.0,0.25842921463769697,0.25622417063717806,0.002205044000518903,-0.0033020155905331694,38.0,0.9697265625,0.02564102564102564,-0.01779041845218466,0.020591200349052898,tested,resnet50,123,resize_sev3,SO,family_1_localization,source_video,,0.9697265625
12.0,12,12.0,0.15568354182609964,0.155222308073113,0.0004612337529866413,-0.0025119552835103365,38.0,0.9697265625,0.02564102564102564,-0.014911181861050221,0.013974319539932544,tested,resnet50,123,resize_sev3,IoU,family_1_localization,source_video,,0.9697265625
12.0,12,12.0,0.25823693564992867,0.2558699437904201,0.002366991859508581,-0.0011447100222620882,34.0,0.7333984375,-0.1282051282051282,-0.017019253163980924,0.022702370225546872,tested,resnet50,123,resize_sev3,saliency_mass,family_1_localization,source_video,,0.7822916666666667
12.0,12,12.0,0.3322296666895133,0.33047133869733236,0.0017583279921809896,-0.002998963576103325,34.0,0.7333984375,-0.1282051282051282,-0.020785236522576814,0.024671505233933414,tested,resnet50,123,resize_sev3,hit_rate,family_1_localization,source_video,,0.7822916666666667
12.0,12,12.0,0.04598088259290489,-0.009486429889144303,0.0554673124820492,0.009378270797042922,21.0,0.17626953125,0.46153846153846156,-3.488574596068278e-05,0.13859538412981393,tested,resnet50,123,resize_sev3,faithfulness_blur,family_2_faithfulness,source_video,,0.22663225446428573
12.0,12,12.0,0.6548642437097679,0.5211672528417762,0.1336969908679918,0.10536150245844522,8.0,0.01220703125,0.7948717948717948,0.03428106339569623,0.23589238439081409,tested,resnet50,123,resize_sev3,faithfulness_zero,family_2_faithfulness,source_video,,0.0274658203125
12.0,12,12.0,0.5330614808352593,0.39793664523135835,0.1351248356039009,0.09455226812740322,8.0,0.01220703125,0.7948717948717948,0.04238273144052583,0.24404740349299356,tested,resnet50,123,resize_sev3,faithfulness_mean,family_2_faithfulness,source_video,,0.0274658203125
12.0,0,0.0,,,,,,,,,,not_tested_small_n,resnet50,123,resize_sev3,ES_cos,family_3_stability,source_video,,
12.0,0,0.0,,,,,,,,,,not_tested_small_n,resnet50,123,resize_sev3,explanation_IoU,family_3_stability,source_video,,
,12,,,,,,,0.5567370561768314,,,,tested,resnet50,123,resize_sev3,SO_vs_blur,family_4a_loc_faith,source_video,-0.18881118881118883,0.9827917689028476
,12,,,,,,,0.5717012385276553,,,,tested,resnet50,123,resize_sev3,SO_vs_zero,family_4a_loc_faith,source_video,0.18181818181818185,0.9827917689028476
,12,,,,,,,0.9484022252365222,,,,tested,resnet50,123,resize_sev3,SO_vs_mean,family_4a_loc_faith,source_video,-0.02097902097902098,0.9827917689028476
,12,,,,,,,0.729194990751066,,,,tested,resnet50,123,resize_sev3,IoU_vs_blur,family_4a_loc_faith,source_video,-0.11188811188811189,0.9827917689028476
,12,,,,,,,0.4844516614553987,,,,tested,resnet50,123,resize_sev3,IoU_vs_zero,family_4a_loc_faith,source_video,0.22377622377622378,0.9827917689028476
,12,,,,,,,0.9827917689028476,,,,tested,resnet50,123,resize_sev3,IoU_vs_mean,family_4a_loc_faith,source_video,0.006993006993006993,0.9827917689028476
,12,,,,,,,0.6330906812462617,,,,tested,resnet50,123,resize_sev3,SM_vs_blur,family_4a_loc_faith,source_video,-0.15384615384615385,0.9827917689028476
,12,,,,,,,0.45680085263992326,,,,tested,resnet50,123,resize_sev3,SM_vs_zero,family_4a_loc_faith,source_video,0.2377622377622378,0.9827917689028476
,12,,,,,,,0.8969858708195542,,,,tested,resnet50,123,resize_sev3,SM_vs_mean,family_4a_loc_faith,source_video,0.04195804195804196,0.9827917689028476
,12,,,,,,,0.024003191200713647,,,,tested,resnet50,123,resize_sev3,Dprob_vs_DSO,family_4b_det_exp_deg,source_video,0.6433566433566434,0.026185299491687616
,12,,,,,,,0.022034190932365316,,,,tested,resnet50,123,resize_sev3,Dprob_vs_DIoU,family_4b_det_exp_deg,source_video,0.6503496503496504,0.025181932494131788
,0,,,,,,,,,,,not_tested_small_n,resnet50,123,resize_sev3,Dprob_vs_Dstability,family_4b_det_exp_deg,source_video,,
