n_total,n_valid,n_nonzero,mean_clean,mean_transformed,mean_diff,median_diff,w_stat,raw_p,r_rb,ci_lower,ci_upper,test_status,model,seed,transformation,metric,test_family,rho,adjusted_p
,12,,,,,,,0.32500440330995095,,,,tested,resnet50,123,brightening_sev2,IoU_vs_zero,family_4a_loc_faith,0.14513245309057612,0.7312599074473897
,12,,,,,,,0.8978758270726181,,,,tested,resnet50,123,brightening_sev2,IoU_vs_mean,family_4a_loc_faith,-0.019024853401386384,0.8978758270726181
,12,,,,,,,0.06145091053484181,,,,tested,resnet50,123,brightening_sev2,SM_vs_blur,family_4a_loc_faith,-0.27200104691582133,0.27652909740678816
,12,,,,,,,0.47062461760346613,,,,tested,resnet50,123,brightening_sev2,SM_vs_zero,family_4a_loc_faith,0.10664789249577165,0.7866912863627156
,12,,,,,,,0.8666150136961994,,,,tested,resnet50,123,brightening_sev2,SM_vs_mean,family_4a_loc_faith,-0.02489537959381418,0.8978758270726181
,12,,,,,,,0.03937867153766122,,,,tested,resnet50,123,brightening_sev3,SO_vs_blur,family_4a_loc_faith,-0.2984184147817464,0.27652909740678816
,12,,,,,,,0.5244608575751437,,,,tested,resnet50,123,brightening_sev3,SO_vs_zero,family_4a_loc_faith,0.09414584597486061,0.7866912863627156
,12,,,,,,,0.6495048830225525,,,,tested,resnet50,123,brightening_sev3,SO_vs_mean,family_4a_loc_faith,-0.06729362431690383,0.8350777067432817
,12,,,,,,,0.10207096415396547,,,,tested,resnet50,123,brightening_sev3,IoU_vs_blur,family_4a_loc_faith,-0.23884344527340504,0.3062128924618964
,12,,,,,,,0.32500440330995095,,,,tested,resnet50,123,brightening_sev3,IoU_vs_zero,family_4a_loc_faith,0.14513245309057612,0.7312599074473897
,12,,,,,,,0.8978758270726181,,,,tested,resnet50,123,brightening_sev3,IoU_vs_mean,family_4a_loc_faith,-0.019024853401386384,0.8978758270726181
,12,,,,,,,0.06145091053484181,,,,tested,resnet50,123,brightening_sev3,SM_vs_blur,family_4a_loc_faith,-0.27200104691582133,0.27652909740678816
,12,,,,,,,0.47062461760346613,,,,tested,resnet50,123,brightening_sev3,SM_vs_zero,family_4a_loc_faith,0.10664789249577165,0.7866912863627156
,12,,,,,,,0.8666150136961994,,,,tested,resnet50,123,brightening_sev3,SM_vs_mean,family_4a_loc_faith,-0.02489537959381418,0.8978758270726181
,12,,,,,,,0.03937867153766122,,,,tested,resnet50,123,darkening_sev1,SO_vs_blur,family_4a_loc_faith,-0.2984184147817464,0.27652909740678816
,12,,,,,,,0.5244608575751437,,,,tested,resnet50,123,darkening_sev1,SO_vs_zero,family_4a_loc_faith,0.09414584597486061,0.7866912863627156
,12,,,,,,,0.6495048830225525,,,,tested,resnet50,123,darkening_sev1,SO_vs_mean,family_4a_loc_faith,-0.06729362431690383,0.8350777067432817
,12,,,,,,,0.10207096415396547,,,,tested,resnet50,123,darkening_sev1,IoU_vs_blur,family_4a_loc_faith,-0.23884344527340504,0.3062128924618964
,12,,,,,,,0.32500440330995095,,,,tested,resnet50,123,darkening_sev1,IoU_vs_zero,family_4a_loc_faith,0.14513245309057612,0.7312599074473897
,12,,,,,,,0.8978758270726181,,,,tested,resnet50,123,darkening_sev1,IoU_vs_mean,family_4a_loc_faith,-0.019024853401386384,0.8978758270726181
,12,,,,,,,0.06145091053484181,,,,tested,resnet50,123,darkening_sev1,SM_vs_blur,family_4a_loc_faith,-0.27200104691582133,0.27652909740678816
,12,,,,,,,0.47062461760346613,,,,tested,resnet50,123,darkening_sev1,SM_vs_zero,family_4a_loc_faith,0.10664789249577165,0.7866912863627156
,12,,,,,,,0.8666150136961994,,,,tested,resnet50,123,darkening_sev1,SM_vs_mean,family_4a_loc_faith,-0.02489537959381418,0.8978758270726181
,12,,,,,,,0.03937867153766122,,,,tested,resnet50,123,darkening_sev2,SO_vs_blur,family_4a_loc_faith,-0.2984184147817464,0.27652909740678816
,12,,,,,,,0.5244608575751437,,,,tested,resnet50,123,darkening_sev2,SO_vs_zero,family_4a_loc_faith,0.09414584597486061,0.7866912863627156
,12,,,,,,,0.6495048830225525,,,,tested,resnet50,123,darkening_sev2,SO_vs_mean,family_4a_loc_faith,-0.06729362431690383,0.8350777067432817
,12,,,,,,,0.10207096415396547,,,,tested,resnet50,123,darkening_sev2,IoU_vs_blur,family_4a_loc_faith,-0.23884344527340504,0.3062128924618964
,12,,,,,,,0.32500440330995095,,,,tested,resnet50,123,darkening_sev2,IoU_vs_zero,family_4a_loc_faith,0.14513245309057612,0.7312599074473897
,12,,,,,,,0.8978758270726181,,,,tested,resnet50,123,darkening_sev2,IoU_vs_mean,family_4a_loc_faith,-0.019024853401386384,0.8978758270726181
,12,,,,,,,0.06145091053484181,,,,tested,resnet50,123,darkening_sev2,SM_vs_blur,family_4a_loc_faith,-0.27200104691582133,0.27652909740678816
,12,,,,,,,0.47062461760346613,,,,tested,resnet50,123,darkening_sev2,SM_vs_zero,family_4a_loc_faith,0.10664789249577165,0.7866912863627156
,12,,,,,,,0.8666150136961994,,,,tested,resnet50,123,darkening_sev2,SM_vs_mean,family_4a_loc_faith,-0.02489537959381418,0.8978758270726181
,12,,,,,,,0.03937867153766122,,,,tested,resnet50,123,darkening_sev3,SO_vs_blur,family_4a_loc_faith,-0.2984184147817464,0.27652909740678816
,12,,,,,,,0.5244608575751437,,,,tested,resnet50,123,darkening_sev3,SO_vs_zero,family_4a_loc_faith,0.09414584597486061,0.7866912863627156
,12,,,,,,,0.6495048830225525,,,,tested,resnet50,123,darkening_sev3,SO_vs_mean,family_4a_loc_faith,-0.06729362431690383,0.8350777067432817
,12,,,,,,,0.10207096415396547,,,,tested,resnet50,123,darkening_sev3,IoU_vs_blur,family_4a_loc_faith,-0.23884344527340504,0.3062128924618964
,12,,,,,,,0.32500440330995095,,,,tested,resnet50,123,darkening_sev3,IoU_vs_zero,family_4a_loc_faith,0.14513245309057612,0.7312599074473897
,12,,,,,,,0.8978758270726181,,,,tested,resnet50,123,darkening_sev3,IoU_vs_mean,family_4a_loc_faith,-0.019024853401386384,0.8978758270726181
,12,,,,,,,0.06145091053484181,,,,tested,resnet50,123,darkening_sev3,SM_vs_blur,family_4a_loc_faith,-0.27200104691582133,0.27652909740678816
,12,,,,,,,0.47062461760346613,,,,tested,resnet50,123,darkening_sev3,SM_vs_zero,family_4a_loc_faith,0.10664789249577165,0.7866912863627156
,12,,,,,,,0.8666150136961994,,,,tested,resnet50,123,darkening_sev3,SM_vs_mean,family_4a_loc_faith,-0.02489537959381418,0.8978758270726181
,12,,,,,,,0.03937867153766122,,,,tested,resnet50,123,jpeg_sev1,SO_vs_blur,family_4a_loc_faith,-0.2984184147817464,0.27652909740678816
,12,,,,,,,0.5244608575751437,,,,tested,resnet50,123,jpeg_sev1,SO_vs_zero,family_4a_loc_faith,0.09414584597486061,0.7866912863627156
,12,,,,,,,0.6495048830225525,,,,tested,resnet50,123,jpeg_sev1,SO_vs_mean,family_4a_loc_faith,-0.06729362431690383,0.8350777067432817
,12,,,,,,,0.10207096415396547,,,,tested,resnet50,123,jpeg_sev1,IoU_vs_blur,family_4a_loc_faith,-0.23884344527340504,0.3062128924618964
,12,,,,,,,0.32500440330995095,,,,tested,resnet50,123,jpeg_sev1,IoU_vs_zero,family_4a_loc_faith,0.14513245309057612,0.7312599074473897
,12,,,,,,,0.8978758270726181,,,,tested,resnet50,123,jpeg_sev1,IoU_vs_mean,family_4a_loc_faith,-0.019024853401386384,0.8978758270726181
,12,,,,,,,0.06145091053484181,,,,tested,resnet50,123,jpeg_sev1,SM_vs_blur,family_4a_loc_faith,-0.27200104691582133,0.27652909740678816
,12,,,,,,,0.47062461760346613,,,,tested,resnet50,123,jpeg_sev1,SM_vs_zero,family_4a_loc_faith,0.10664789249577165,0.7866912863627156
,12,,,,,,,0.8666150136961994,,,,tested,resnet50,123,jpeg_sev1,SM_vs_mean,family_4a_loc_faith,-0.02489537959381418,0.8978758270726181
,12,,,,,,,0.03937867153766122,,,,tested,resnet50,123,jpeg_sev2,SO_vs_blur,family_4a_loc_faith,-0.2984184147817464,0.27652909740678816
,12,,,,,,,0.5244608575751437,,,,tested,resnet50,123,jpeg_sev2,SO_vs_zero,family_4a_loc_faith,0.09414584597486061,0.7866912863627156
,12,,,,,,,0.6495048830225525,,,,tested,resnet50,123,jpeg_sev2,SO_vs_mean,family_4a_loc_faith,-0.06729362431690383,0.8350777067432817
,12,,,,,,,0.10207096415396547,,,,tested,resnet50,123,jpeg_sev2,IoU_vs_blur,family_4a_loc_faith,-0.23884344527340504,0.3062128924618964
,12,,,,,,,0.32500440330995095,,,,tested,resnet50,123,jpeg_sev2,IoU_vs_zero,family_4a_loc_faith,0.14513245309057612,0.7312599074473897
,12,,,,,,,0.8978758270726181,,,,tested,resnet50,123,jpeg_sev2,IoU_vs_mean,family_4a_loc_faith,-0.019024853401386384,0.8978758270726181
,12,,,,,,,0.06145091053484181,,,,tested,resnet50,123,jpeg_sev2,SM_vs_blur,family_4a_loc_faith,-0.27200104691582133,0.27652909740678816
,12,,,,,,,0.47062461760346613,,,,tested,resnet50,123,jpeg_sev2,SM_vs_zero,family_4a_loc_faith,0.10664789249577165,0.7866912863627156
,12,,,,,,,0.8666150136961994,,,,tested,resnet50,123,jpeg_sev2,SM_vs_mean,family_4a_loc_faith,-0.02489537959381418,0.8978758270726181
,12,,,,,,,0.03937867153766122,,,,tested,resnet50,123,jpeg_sev3,SO_vs_blur,family_4a_loc_faith,-0.2984184147817464,0.27652909740678816
,12,,,,,,,0.5244608575751437,,,,tested,resnet50,123,jpeg_sev3,SO_vs_zero,family_4a_loc_faith,0.09414584597486061,0.7866912863627156
,12,,,,,,,0.6495048830225525,,,,tested,resnet50,123,jpeg_sev3,SO_vs_mean,family_4a_loc_faith,-0.06729362431690383,0.8350777067432817
,12,,,,,,,0.10207096415396547,,,,tested,resnet50,123,jpeg_sev3,IoU_vs_blur,family_4a_loc_faith,-0.23884344527340504,0.3062128924618964
,12,,,,,,,0.32500440330995095,,,,tested,resnet50,123,jpeg_sev3,IoU_vs_zero,family_4a_loc_faith,0.14513245309057612,0.7312599074473897
,12,,,,,,,0.8978758270726181,,,,tested,resnet50,123,jpeg_sev3,IoU_vs_mean,family_4a_loc_faith,-0.019024853401386384,0.8978758270726181
,12,,,,,,,0.06145091053484181,,,,tested,resnet50,123,jpeg_sev3,SM_vs_blur,family_4a_loc_faith,-0.27200104691582133,0.27652909740678816
,12,,,,,,,0.47062461760346613,,,,tested,resnet50,123,jpeg_sev3,SM_vs_zero,family_4a_loc_faith,0.10664789249577165,0.7866912863627156
,12,,,,,,,0.8666150136961994,,,,tested,resnet50,123,jpeg_sev3,SM_vs_mean,family_4a_loc_faith,-0.02489537959381418,0.8978758270726181
,12,,,,,,,0.03937867153766122,,,,tested,resnet50,123,resize_sev1,SO_vs_blur,family_4a_loc_faith,-0.2984184147817464,0.27652909740678816
,12,,,,,,,0.5244608575751437,,,,tested,resnet50,123,resize_sev1,SO_vs_zero,family_4a_loc_faith,0.09414584597486061,0.7866912863627156
,12,,,,,,,0.6495048830225525,,,,tested,resnet50,123,resize_sev1,SO_vs_mean,family_4a_loc_faith,-0.06729362431690383,0.8350777067432817
,12,,,,,,,0.10207096415396547,,,,tested,resnet50,123,resize_sev1,IoU_vs_blur,family_4a_loc_faith,-0.23884344527340504,0.3062128924618964
,12,,,,,,,0.32500440330995095,,,,tested,resnet50,123,resize_sev1,IoU_vs_zero,family_4a_loc_faith,0.14513245309057612,0.7312599074473897
,12,,,,,,,0.8978758270726181,,,,tested,resnet50,123,resize_sev1,IoU_vs_mean,family_4a_loc_faith,-0.019024853401386384,0.8978758270726181
,12,,,,,,,0.06145091053484181,,,,tested,resnet50,123,resize_sev1,SM_vs_blur,family_4a_loc_faith,-0.27200104691582133,0.27652909740678816
,12,,,,,,,0.47062461760346613,,,,tested,resnet50,123,resize_sev1,SM_vs_zero,family_4a_loc_faith,0.10664789249577165,0.7866912863627156
,12,,,,,,,0.8666150136961994,,,,tested,resnet50,123,resize_sev1,SM_vs_mean,family_4a_loc_faith,-0.02489537959381418,0.8978758270726181
,12,,,,,,,0.03937867153766122,,,,tested,resnet50,123,resize_sev2,SO_vs_blur,family_4a_loc_faith,-0.2984184147817464,0.27652909740678816
,12,,,,,,,0.5244608575751437,,,,tested,resnet50,123,resize_sev2,SO_vs_zero,family_4a_loc_faith,0.09414584597486061,0.7866912863627156
,12,,,,,,,0.6495048830225525,,,,tested,resnet50,123,resize_sev2,SO_vs_mean,family_4a_loc_faith,-0.06729362431690383,0.8350777067432817
,12,,,,,,,0.10207096415396547,,,,tested,resnet50,123,resize_sev2,IoU_vs_blur,family_4a_loc_faith,-0.23884344527340504,0.3062128924618964
,12,,,,,,,0.32500440330995095,,,,tested,resnet50,123,resize_sev2,IoU_vs_zero,family_4a_loc_faith,0.14513245309057612,0.7312599074473897
,12,,,,,,,0.8978758270726181,,,,tested,resnet50,123,resize_sev2,IoU_vs_mean,family_4a_loc_faith,-0.019024853401386384,0.8978758270726181
,12,,,,,,,0.06145091053484181,,,,tested,resnet50,123,resize_sev2,SM_vs_blur,family_4a_loc_faith,-0.27200104691582133,0.27652909740678816
,12,,,,,,,0.47062461760346613,,,,tested,resnet50,123,resize_sev2,SM_vs_zero,family_4a_loc_faith,0.10664789249577165,0.7866912863627156
,12,,,,,,,0.8666150136961994,,,,tested,resnet50,123,resize_sev2,SM_vs_mean,family_4a_loc_faith,-0.02489537959381418,0.8978758270726181
,12,,,,,,,0.03937867153766122,,,,tested,resnet50,123,resize_sev3,SO_vs_blur,family_4a_loc_faith,-0.2984184147817464,0.27652909740678816
,12,,,,,,,0.5244608575751437,,,,tested,resnet50,123,resize_sev3,SO_vs_zero,family_4a_loc_faith,0.09414584597486061,0.7866912863627156
,12,,,,,,,0.6495048830225525,,,,tested,resnet50,123,resize_sev3,SO_vs_mean,family_4a_loc_faith,-0.06729362431690383,0.8350777067432817
,12,,,,,,,0.10207096415396547,,,,tested,resnet50,123,resize_sev3,IoU_vs_blur,family_4a_loc_faith,-0.23884344527340504,0.3062128924618964
,12,,,,,,,0.32500440330995095,,,,tested,resnet50,123,resize_sev3,IoU_vs_zero,family_4a_loc_faith,0.14513245309057612,0.7312599074473897
,12,,,,,,,0.8978758270726181,,,,tested,resnet50,123,resize_sev3,IoU_vs_mean,family_4a_loc_faith,-0.019024853401386384,0.8978758270726181
,12,,,,,,,0.06145091053484181,,,,tested,resnet50,123,resize_sev3,SM_vs_blur,family_4a_loc_faith,-0.27200104691582133,0.27652909740678816
,12,,,,,,,0.47062461760346613,,,,tested,resnet50,123,resize_sev3,SM_vs_zero,family_4a_loc_faith,0.10664789249577165,0.7866912863627156
,12,,,,,,,0.8666150136961994,,,,tested,resnet50,123,resize_sev3,SM_vs_mean,family_4a_loc_faith,-0.02489537959381418,0.8978758270726181
,12,,,,,,,6.857447843685251e-14,,,,tested,resnet50,123,brightening_sev1,Dprob_vs_DSO,family_4b_det_exp_deg,0.8415508010293257,1.828652758316067e-13
,12,,,,,,,5.1153428943475266e-14,,,,tested,resnet50,123,brightening_sev1,Dprob_vs_DIoU,family_4b_det_exp_deg,0.843725069989484,1.534602868304258e-13
,12,,,,,,,,,,,tested,resnet50,123,brightening_sev1,Dprob_vs_Dstability,family_4b_det_exp_deg,,
,12,,,,,,,2.8603831145816737e-19,,,,tested,resnet50,123,brightening_sev2,Dprob_vs_DSO,family_4b_det_exp_deg,0.9105838405143563,6.864919474996017e-18
,12,,,,,,,8.587332091576365e-18,,,,tested,resnet50,123,brightening_sev2,Dprob_vs_DIoU,family_4b_det_exp_deg,0.895581384689263,1.0304798509891639e-16
,12,,,,,,,,,,,tested,resnet50,123,brightening_sev2,Dprob_vs_Dstability,family_4b_det_exp_deg,,
,12,,,,,,,2.2815998917409235e-17,,,,tested,resnet50,123,brightening_sev3,Dprob_vs_DSO,family_4b_det_exp_deg,0.8907979929769144,1.8252799133927388e-16
,12,,,,,,,9.227563160997815e-16,,,,tested,resnet50,123,brightening_sev3,Dprob_vs_DIoU,family_4b_det_exp_deg,0.870468578199433,5.536537896598688e-15
,12,,,,,,,,,,,tested,resnet50,123,brightening_sev3,Dprob_vs_Dstability,family_4b_det_exp_deg,,
,12,,,,,,,2.0029660116872386e-14,,,,tested,resnet50,123,darkening_sev1,Dprob_vs_DSO,family_4b_det_exp_deg,0.8504653037659753,6.867312040070532e-14
,12,,,,,,,1.5608027928431422e-14,,,,tested,resnet50,123,darkening_sev1,Dprob_vs_DIoU,family_4b_det_exp_deg,0.8522047189341021,6.867312040070532e-14
,12,,,,,,,,,,,tested,resnet50,123,darkening_sev1,Dprob_vs_Dstability,family_4b_det_exp_deg,,
,12,,,,,,,5.483532142552667e-08,,,,tested,resnet50,123,darkening_sev2,Dprob_vs_DSO,family_4b_det_exp_deg,0.6908739620903456,7.741457142427294e-08
,12,,,,,,,7.658987557984615e-08,,,,tested,resnet50,123,darkening_sev2,Dprob_vs_DIoU,family_4b_det_exp_deg,0.6854382896899492,1.0211983410646154e-07
,12,,,,,,,,,,,tested,resnet50,123,darkening_sev2,Dprob_vs_Dstability,family_4b_det_exp_deg,,
,12,,,,,,,0.00024828290030001326,,,,tested,resnet50,123,darkening_sev3,Dprob_vs_DSO,family_4b_det_exp_deg,0.5054088197888302,0.0002590778090087095
,12,,,,,,,0.0004080245824664548,,,,tested,resnet50,123,darkening_sev3,Dprob_vs_DIoU,family_4b_det_exp_deg,0.4899715101717053,0.0004080245824664548
,12,,,,,,,,,,,tested,resnet50,123,darkening_sev3,Dprob_vs_Dstability,family_4b_det_exp_deg,,
,12,,,,,,,6.185238211790493e-12,,,,tested,resnet50,123,jpeg_sev1,Dprob_vs_DSO,family_4b_det_exp_deg,0.8036098076745609,1.2370476423580984e-11
,12,,,,,,,3.1785536377054168e-12,,,,tested,resnet50,123,jpeg_sev1,Dprob_vs_DIoU,family_4b_det_exp_deg,0.8098064742110124,6.9350261186300004e-12
,12,,,,,,,,,,,tested,resnet50,123,jpeg_sev1,Dprob_vs_Dstability,family_4b_det_exp_deg,,
,12,,,,,,,9.768233783559523e-09,,,,tested,resnet50,123,jpeg_sev2,Dprob_vs_DSO,family_4b_det_exp_deg,0.7171826165082626,1.674554362895918e-08
,12,,,,,,,2.0977736880538533e-08,,,,tested,resnet50,123,jpeg_sev2,Dprob_vs_DIoU,family_4b_det_exp_deg,0.7058764179154388,3.1466605320807796e-08
,12,,,,,,,,,,,tested,resnet50,123,jpeg_sev2,Dprob_vs_Dstability,family_4b_det_exp_deg,,
,12,,,,,,,3.21005461135446e-05,,,,tested,resnet50,123,jpeg_sev3,Dprob_vs_DSO,family_4b_det_exp_deg,0.5621572396489657,3.668633841547954e-05
,12,,,,,,,9.454462581853592e-05,,,,tested,resnet50,123,jpeg_sev3,Dprob_vs_DIoU,family_4b_det_exp_deg,0.5334568893748741,0.0001031395918020392
,12,,,,,,,,,,,tested,resnet50,123,jpeg_sev3,Dprob_vs_Dstability,family_4b_det_exp_deg,,
,12,,,,,,,1.941814987006234e-14,,,,tested,resnet50,123,resize_sev1,Dprob_vs_DSO,family_4b_det_exp_deg,0.8506827306619911,6.867312040070532e-14
,12,,,,,,,3.4106541914369633e-13,,,,tested,resnet50,123,resize_sev1,Dprob_vs_DIoU,family_4b_det_exp_deg,0.8290487545084145,8.185570059448713e-13
,12,,,,,,,,,,,tested,resnet50,123,resize_sev1,Dprob_vs_Dstability,family_4b_det_exp_deg,,
,12,,,,,,,6.124904265547329e-10,,,,tested,resnet50,123,resize_sev2,Dprob_vs_DSO,family_4b_det_exp_deg,0.7540364753829484,1.1307515567164298e-09
,12,,,,,,,1.5360738677828025e-08,,,,tested,resnet50,123,resize_sev2,Dprob_vs_DIoU,family_4b_det_exp_deg,0.7105510961797794,2.4577181884524843e-08
,12,,,,,,,,,,,tested,resnet50,123,resize_sev2,Dprob_vs_Dstability,family_4b_det_exp_deg,,
,12,,,,,,,9.585061932312644e-06,,,,tested,resnet50,123,resize_sev3,Dprob_vs_DSO,family_4b_det_exp_deg,0.5914011571630967,1.2107446651342288e-05
,12,,,,,,,1.3773089209009439e-05,,,,tested,resnet50,123,resize_sev3,Dprob_vs_DIoU,family_4b_det_exp_deg,0.5829215082184788,1.6527707050811325e-05
,12,,,,,,,,,,,tested,resnet50,123,resize_sev3,Dprob_vs_Dstability,family_4b_det_exp_deg,,
